Sample Time, Facility, Species, Adipose Clip, Count Duration (minutes), Pumping Duration (minutes), Sample Fraction, Study Type, Length, nfish, Length Row ID,14-day OMRI
3/21/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,2,1752809,-1235
3/21/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1752810,-1235
3/21/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1752811,-1235
3/21/2022 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929176,-1235
3/22/2022 6:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,27,1,1752820,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,20,3,1752823,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,21,3,1752824,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1752825,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1752826,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929182,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929183,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929184,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929185,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929186,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929187,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929188,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929180,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929179,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929177,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929189,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929190,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929191,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929192,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929193,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929194,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929195,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929196,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929197,-1243
3/22/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929178,-1243
3/22/2022 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929181,-1243
3/23/2022 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,25,1,1753846,-1282
3/23/2022 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,29,2,1753847,-1282
3/23/2022 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,30,1,1753848,-1282
3/23/2022 6:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,26,1,1753867,-1282
3/23/2022 6:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,27,1,1753868,-1282
3/23/2022 6:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,28,1,1753869,-1282
3/23/2022 6:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,29,1,1753870,-1282
3/23/2022 6:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,30,1,1753871,-1282
3/23/2022 23:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,28,1,1753858,-1282
3/23/2022 23:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,30,2,1753859,-1282
3/23/2022 23:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,31,1,1753860,-1282
3/24/2022 2:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,26,1,1753834,-1328
3/24/2022 2:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,27,2,1753835,-1328
3/24/2022 2:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,28,2,1753836,-1328
3/24/2022 2:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,30,1,1753837,-1328
3/24/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,21,1,1753828,-1328
3/24/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,22,1,1753829,-1328
3/24/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,2,1753830,-1328
3/24/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929200,-1328
3/24/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929202,-1328
3/24/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929203,-1328
3/24/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929204,-1328
3/24/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929199,-1328
3/24/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929198,-1328
3/24/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929205,-1328
3/24/2022 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1753838,-1328
3/25/2022 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,27,1,1753894,-1413
3/25/2022 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,28,3,1753895,-1413
3/25/2022 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,32,1,1753896,-1413
3/25/2022 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,2,1753891,-1413
3/25/2022 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1753892,-1413
3/25/2022 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,2,1753893,-1413
3/25/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,22,2,1753897,-1413
3/25/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,23,1,1753898,-1413
3/25/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1753899,-1413
3/25/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929213,-1413
3/25/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929206,-1413
3/25/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929208,-1413
3/25/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929210,-1413
3/25/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929217,-1413
3/25/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929216,-1413
3/25/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929215,-1413
3/25/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929214,-1413
3/25/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929212,-1413
3/25/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929211,-1413
3/25/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929209,-1413
3/25/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929207,-1413
3/26/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,22,1,1755048,-1515
3/26/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,23,1,1755049,-1515
3/26/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1755050,-1515
3/26/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929384,-1515
3/26/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929385,-1515
3/26/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,25,2,1755052,-1515
3/26/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,27,1,1755053,-1515
3/26/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,28,2,1755054,-1515
3/26/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,29,2,1755055,-1515
3/26/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,30,3,1755056,-1515
3/26/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,31,2,1755057,-1515
3/26/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,32,1,1755058,-1515
3/26/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,33,2,1755059,-1515
3/26/2022 12:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,23,1,1755112,-1515
3/26/2022 12:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1755113,-1515
3/26/2022 12:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1755114,-1515
3/26/2022 12:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1755115,-1515
3/26/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1755121,-1515
3/26/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1755122,-1515
3/26/2022 14:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1755090,-1515
3/26/2022 14:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1755091,-1515
3/26/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,21,1,1755092,-1515
3/26/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1755093,-1515
3/26/2022 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1755110,-1515
3/27/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,22,1,1754022,-1589
3/27/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,24,2,1754038,-1589
3/27/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,26,1,1754039,-1589
3/27/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,27,2,1754040,-1589
3/27/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,28,1,1754041,-1589
3/27/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,29,2,1754042,-1589
3/27/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,31,3,1754043,-1589
3/27/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1754023,-1589
3/27/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1754024,-1589
3/27/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,3,1754025,-1589
3/27/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,1754026,-1589
3/27/2022 14:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1754033,-1589
3/27/2022 14:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1754034,-1589
3/27/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,20,1,1754029,-1589
3/27/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,21,1,1754030,-1589
3/27/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1754031,-1589
3/27/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929222,-1589
3/27/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929227,-1589
3/27/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929226,-1589
3/27/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929225,-1589
3/27/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929224,-1589
3/27/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929229,-1589
3/27/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929221,-1589
3/27/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929228,-1589
3/27/2022 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929223,-1589
3/28/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,21,1,1754069,-1587
3/28/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,28,2,1754065,-1587
3/28/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,29,3,1754066,-1587
3/28/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,30,1,1754067,-1587
3/28/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,31,1,1754068,-1587
3/28/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,22,1,1754047,-1587
3/28/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1754048,-1587
3/28/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,2,1754049,-1587
3/28/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1754050,-1587
3/28/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1754051,-1587
3/28/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,3,1754052,-1587
3/28/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1754053,-1587
3/28/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,2,1754054,-1587
3/28/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,34,3,1754055,-1587
3/28/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,20,1,1754070,-1587
3/28/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,23,1,1754071,-1587
3/28/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1754072,-1587
3/28/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929235,-1587
3/28/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929231,-1587
3/28/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929232,-1587
3/28/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929233,-1587
3/28/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929234,-1587
3/28/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929236,-1587
3/28/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929237,-1587
3/28/2022 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929230,-1587
3/28/2022 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929238,-1587
3/29/2022 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,28,1,1754109,-1694
3/29/2022 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,30,1,1754110,-1694
3/29/2022 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,31,1,1754111,-1694
3/29/2022 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1754089,-1694
3/29/2022 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1754090,-1694
3/29/2022 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,1754091,-1694
3/29/2022 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,34,1,1754092,-1694
3/29/2022 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,35,1,1754093,-1694
3/29/2022 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1754152,-1694
3/29/2022 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,1754153,-1694
3/29/2022 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,33,2,1754154,-1694
3/29/2022 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,34,1,1754155,-1694
3/29/2022 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1754146,-1694
3/29/2022 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1754147,-1694
3/29/2022 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,2,1754148,-1694
3/29/2022 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,3,1754149,-1694
3/29/2022 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1754150,-1694
3/29/2022 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,4,1754151,-1694
3/29/2022 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1754121,-1694
3/29/2022 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1754122,-1694
3/29/2022 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1754123,-1694
3/29/2022 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,3,1754124,-1694
3/29/2022 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,2,1754125,-1694
3/29/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,21,1,1754108,-1694
3/29/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,21,1,1754136,-1694
3/29/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,22,1,1754137,-1694
3/29/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,23,1,1754138,-1694
3/29/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1754139,-1694
3/29/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,2,1754140,-1694
3/29/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1754141,-1694
3/29/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1754142,-1694
3/29/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1754143,-1694
3/29/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,2,1754144,-1694
3/29/2022 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,22,1,1754156,-1694
3/29/2022 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1754157,-1694
3/29/2022 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1754158,-1694
3/29/2022 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1754159,-1694
3/29/2022 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1754160,-1694
3/29/2022 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1754161,-1694
3/29/2022 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,1754162,-1694
3/29/2022 23:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1754112,-1694
3/29/2022 23:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,34,2,1754113,-1694
3/30/2022 1:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1754236,-1789
3/30/2022 1:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1754237,-1789
3/30/2022 1:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,33,1,1754238,-1789
3/30/2022 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,23,1,1754187,-1789
3/30/2022 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1754188,-1789
3/30/2022 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,1754189,-1789
3/30/2022 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,34,1,1754190,-1789
3/30/2022 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929381,-1789
3/30/2022 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929380,-1789
3/30/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,22,1,1754217,-1789
3/30/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,23,1,1754218,-1789
3/30/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1754219,-1789
3/30/2022 11:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1754277,-1789
3/30/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,33,1,1754185,-1789
3/30/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,34,1,1754186,-1789
3/30/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,23,1,1754248,-1789
3/30/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1754249,-1789
3/30/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,2,1754250,-1789
3/30/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1754251,-1789
3/30/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1754252,-1789
3/30/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,33,1,1754253,-1789
3/30/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929239,-1789
3/30/2022 16:00,SWP,Longfin Smelt,Unclipped,,,,Second flush,,1,1929382,-1789
3/31/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,21,1,1754286,-1793
3/31/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929240,-1793
3/31/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,22,1,1754294,-1793
3/31/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929241,-1793
3/31/2022 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929242,-1793
3/31/2022 20:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,23,1,1754289,-1793
3/31/2022 20:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,2,1754290,-1793
3/31/2022 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1754287,-1793
4/1/2022 12:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,21,1,1754548,-1794
4/1/2022 12:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,22,1,1754549,-1794
4/1/2022 12:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,21,1,1754540,-1794
4/1/2022 12:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,22,2,1754541,-1794
4/1/2022 12:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,23,1,1754542,-1794
4/1/2022 12:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,25,1,1754543,-1794
4/1/2022 12:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,26,1,1754544,-1794
4/1/2022 12:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,28,1,1754545,-1794
4/1/2022 12:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,30,1,1754546,-1794
4/1/2022 12:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,34,1,1754547,-1794
4/1/2022 12:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,,1,1929378,-1794
4/1/2022 13:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,26,1,1754657,-1794
4/1/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,23,1,1754517,-1794
4/1/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1754518,-1794
4/1/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1754519,-1794
4/1/2022 16:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,27,2,1754557,-1794
4/2/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,21,1,1754335,-1793
4/2/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929244,-1793
4/2/2022 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,,1,1929243,-1793
4/2/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,26,3,1754318,-1793
4/2/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,27,2,1754319,-1793
4/2/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,29,3,1754320,-1793
4/2/2022 11:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,,1,1929379,-1793
4/2/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1754310,-1793
4/2/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,1754311,-1793
4/2/2022 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,35,1,1754312,-1793
4/2/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,3,1754327,-1793
4/2/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,2,1754328,-1793
4/2/2022 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,2,1754329,-1793
